-180,65, TEXTURE ,1294,45,40,15,2, FAO , ASIA 
-151,68.5, TEXTURE ,1120,45,40,15,2, FAO , NAMERICA 
-151,69, TEXTURE ,1095,45,40,15,2, FAO , NAMERICA 
-151,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-150.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-150.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-150.5,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-150.5,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-150.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-150.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-150.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-150.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-150.5,69, TEXTURE ,1095,45,40,15,2, FAO , NAMERICA 
-150.5,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-150,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-150,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-150,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-150,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-150,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-150,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-150,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-150,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-150,69, TEXTURE ,1095,45,40,15,2, FAO , NAMERICA 
-150,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-149.5,65, TEXTURE ,1294,45,40,15,7, FAO , NAMERICA 
-149.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-149.5,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-149.5,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-149.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-149.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-149.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-149.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-149.5,69, TEXTURE ,1095,45,40,15,2, FAO , NAMERICA 
-149.5,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-149,65, TEXTURE ,1294,45,40,15,7, FAO , NAMERICA 
-149,65.5, TEXTURE ,1270,45,40,15,7, FAO , NAMERICA 
-149,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-149,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-149,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-149,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-149,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-149,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-149,69, TEXTURE ,1095,45,40,15,2, FAO , NAMERICA 
-149,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-148.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-148.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-148.5,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-148.5,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-148.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-148.5,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-148.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-148.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-148.5,69, TEXTURE ,1095,45,40,15,2, FAO , NAMERICA 
-148.5,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-148,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-148,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-148,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-148,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-148,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-148,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-148,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-148,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-148,69, TEXTURE ,1095,45,40,15,2, FAO , NAMERICA 
-148,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-147.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-147.5,65.5, TEXTURE ,1270,45,40,15,2, FAO , NAMERICA 
-147.5,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-147.5,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-147.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-147.5,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-147.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-147.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-147.5,69, TEXTURE ,1095,45,40,15,2, FAO , NAMERICA 
-147.5,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-147,65, TEXTURE ,1294,45,40,15,2, FAO , NAMERICA 
-147,65.5, TEXTURE ,1270,45,40,15,2, FAO , NAMERICA 
-147,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-147,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-147,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-147,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-147,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-147,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-147,69, TEXTURE ,1095,45,40,15,2, FAO , NAMERICA 
-147,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-146.5,65, TEXTURE ,1294,45,40,15,2, FAO , NAMERICA 
-146.5,65.5, TEXTURE ,1270,45,40,15,2, FAO , NAMERICA 
-146.5,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-146.5,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-146.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-146.5,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-146.5,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-146.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-146.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-146.5,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-146,65, TEXTURE ,1294,45,40,15,2, FAO , NAMERICA 
-146,65.5, TEXTURE ,1270,45,40,15,2, FAO , NAMERICA 
-146,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-146,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-146,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-146,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-146,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-146,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-146,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-146,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-145.5,65, TEXTURE ,1294,45,40,15,2, FAO , NAMERICA 
-145.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-145.5,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-145.5,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-145.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-145.5,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-145.5,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-145.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-145.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-145.5,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-145,65, TEXTURE ,1294,45,40,15,2, FAO , NAMERICA 
-145,65.5, TEXTURE ,1270,45,40,15,2, FAO , NAMERICA 
-145,66, TEXTURE ,1245,45,40,15,7, FAO , NAMERICA 
-145,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-145,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-145,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-145,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-145,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-145,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-145,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-144.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-144.5,65.5, TEXTURE ,1270,45,40,15,7, FAO , NAMERICA 
-144.5,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-144.5,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-144.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-144.5,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-144.5,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-144.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-144.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-144.5,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-144,65, TEXTURE ,1294,45,40,15,2, FAO , NAMERICA 
-144,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-144,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-144,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-144,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-144,67.5, TEXTURE ,1171,45,40,15,7, FAO , NAMERICA 
-144,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-144,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-144,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-144,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-143.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-143.5,65.5, TEXTURE ,1270,45,40,15,2, FAO , NAMERICA 
-143.5,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-143.5,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-143.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-143.5,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-143.5,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-143.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-143.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-143.5,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-143,65, TEXTURE ,1294,45,40,15,2, FAO , NAMERICA 
-143,65.5, TEXTURE ,1270,45,40,15,2, FAO , NAMERICA 
-143,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-143,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-143,67, TEXTURE ,1195,45,40,15,7, FAO , NAMERICA 
-143,67.5, TEXTURE ,1171,45,40,15,7, FAO , NAMERICA 
-143,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-143,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-143,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-143,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-142.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-142.5,65.5, TEXTURE ,1270,45,40,15,2, FAO , NAMERICA 
-142.5,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-142.5,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-142.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-142.5,67.5, TEXTURE ,1171,45,40,15,7, FAO , NAMERICA 
-142.5,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-142.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-142.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-142.5,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-142,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-142,65.5, TEXTURE ,1270,45,40,15,2, FAO , NAMERICA 
-142,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-142,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-142,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-142,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-142,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-142,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-142,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-142,69.5, TEXTURE ,1070,45,40,15,2, FAO , NAMERICA 
-141.5,65, TEXTURE ,1294,45,40,15,2, FAO , NAMERICA 
-141.5,65.5, TEXTURE ,1270,45,40,15,2, FAO , NAMERICA 
-141.5,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-141.5,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-141.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-141.5,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-141.5,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-141.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-141.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-141,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-141,65.5, TEXTURE ,1270,45,40,15,2, FAO , NAMERICA 
-141,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-141,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-141,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-141,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-141,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-141,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-141,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-140.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-140.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-140.5,66, TEXTURE ,1245,45,40,15,2, FAO , NAMERICA 
-140.5,66.5, TEXTURE ,1220,45,40,15,2, FAO , NAMERICA 
-140.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-140.5,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-140.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-140.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-140.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-140,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-140,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-140,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-140,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-140,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-140,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-140,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-140,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-140,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-139.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-139.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-139.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-139.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-139.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-139.5,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-139.5,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-139.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-139.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-139,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-139,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-139,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-139,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-139,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-139,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-139,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-139,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-139,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-138.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-138.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-138.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-138.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-138.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-138.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-138.5,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-138.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-138,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-138,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-138,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-138,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-138,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-138,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-138,68, TEXTURE ,1146,45,40,15,2, FAO , NAMERICA 
-138,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-137.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-137.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-137.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-137.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-137.5,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-137.5,67.5, TEXTURE ,1171,45,40,15,2, FAO , NAMERICA 
-137.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-137.5,68.5, TEXTURE ,1120,80,10,10,2, FAO , NAMERICA 
-137,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-137,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-137,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-137,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-137,67, TEXTURE ,1195,45,40,15,2, FAO , NAMERICA 
-137,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-137,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-137,68.5, TEXTURE ,1120,80,10,10,2, FAO , NAMERICA 
-136.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-136.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-136.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-136.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-136.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-136.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-136.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-136.5,68.5, TEXTURE ,1120,45,40,15,2, FAO , NAMERICA 
-136,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-136,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-136,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-136,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-136,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-136,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-136,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-136,68.5, TEXTURE ,1120,25,30,45,0, FAO , NAMERICA 
-136,69, TEXTURE ,1095,25,30,45,0, FAO , NAMERICA 
-135.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-135.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-135.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-135.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-135.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-135.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-135.5,68, TEXTURE ,1146,25,30,45,0, FAO , NAMERICA 
-135.5,68.5, TEXTURE ,1120,25,30,45,0, FAO , NAMERICA 
-135.5,69, TEXTURE ,1095,25,30,45,0, FAO , NAMERICA 
-135,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-135,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-135,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-135,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-135,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-135,67.5, TEXTURE ,1171,25,30,45,0, FAO , NAMERICA 
-135,68, TEXTURE ,1146,25,30,45,0, FAO , NAMERICA 
-135,68.5, TEXTURE ,1120,25,30,45,0, FAO , NAMERICA 
-135,69, TEXTURE ,1095,25,30,45,0, FAO , NAMERICA 
-134.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-134.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-134.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-134.5,66.5, TEXTURE ,1220,35,30,35,1, FAO , NAMERICA 
-134.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-134.5,67.5, TEXTURE ,1171,25,30,45,0, FAO , NAMERICA 
-134.5,68, TEXTURE ,1146,25,30,45,0, FAO , NAMERICA 
-134.5,68.5, TEXTURE ,1120,35,30,35,2, FAO , NAMERICA 
-134.5,69, TEXTURE ,1095,25,30,45,0, FAO , NAMERICA 
-134,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-134,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-134,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-134,66.5, TEXTURE ,1220,35,30,35,1, FAO , NAMERICA 
-134,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-134,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-134,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-134,68.5, TEXTURE ,1120,35,30,35,2, FAO , NAMERICA 
-134,69, TEXTURE ,1095,35,30,35,2, FAO , NAMERICA 
-133.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-133.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-133.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-133.5,66.5, TEXTURE ,1220,35,30,35,1, FAO , NAMERICA 
-133.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-133.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-133.5,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-133.5,68.5, TEXTURE ,1120,35,30,35,2, FAO , NAMERICA 
-133.5,69, TEXTURE ,1095,35,30,35,2, FAO , NAMERICA 
-133,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-133,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-133,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-133,66.5, TEXTURE ,1220,35,30,35,1, FAO , NAMERICA 
-133,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-133,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-133,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-133,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-133,69, TEXTURE ,1095,35,30,35,2, FAO , NAMERICA 
-132.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-132.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-132.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-132.5,66.5, TEXTURE ,1220,35,30,35,1, FAO , NAMERICA 
-132.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-132.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-132.5,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-132.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-132.5,69, TEXTURE ,1095,35,30,35,2, FAO , NAMERICA 
-132,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-132,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-132,66, TEXTURE ,1245,35,30,35,1, FAO , NAMERICA 
-132,66.5, TEXTURE ,1220,35,30,35,1, FAO , NAMERICA 
-132,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-132,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-132,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-132,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-132,69, TEXTURE ,1095,35,30,35,2, FAO , NAMERICA 
-132,69.5, TEXTURE ,1070,35,30,35,2, FAO , NAMERICA 
-131.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-131.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-131.5,66, TEXTURE ,1245,35,30,35,1, FAO , NAMERICA 
-131.5,66.5, TEXTURE ,1220,35,30,35,1, FAO , NAMERICA 
-131.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-131.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-131.5,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-131.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
